Company_name,Company_website,Practitioner_names,url,Company_address
"
	Wellspan Neurology",https://www.summithealth.org/locations/wellspan-orthopedics-chambersburg,"Michael Day, MD ",https://concussioncareproviders.com/listing/wellspan-neurology-2/,"
	120 North 7th Street, Ste 101 Chambersburg, PA, USA"
"
	Morris Hospital",https://www.morrishospital.org/,"Isaac Mezo, MD ",https://concussioncareproviders.com/listing/morris-hospital-3/,"
	150 W High St, Morris, IL, USA"
"
	Rush Memorial Walk in",https://www.rushmemorial.com/services/clinical/walk-in-care/,"Megan Jones, NP ",https://concussioncareproviders.com/listing/rush-memorial-walk-in/,"
	323 Conrad Harcourt Way, Rushville, IN, USA"
"
	Neurology Consultants of Arizona",https://www.ncaz.org/,"Luay Shayya, MD ",https://concussioncareproviders.com/listing/neurology-consultants-of-arizona/,"
	7425 E Shea Blvd, Suite 114, Scottsdale, AZ, USA"
"
	Springfield Clinic",https://www.springfieldclinic.com/,"Rishi Sharma, MD ",https://concussioncareproviders.com/listing/springfield-clinic/,"
	800 N 1st St, Springfield, IL 62702, United States"
"
	Beloit Medical Center",https://www.beloitmedicalcenter.com/,"Jason Cheney, MD ",https://concussioncareproviders.com/listing/beloit-medical-center/,"
	1005 North Lincoln Avenue, Beloit, KS, USA"
"
	St. Charles Hospital- Concussion Management Program",https://stcharleshospital.chsli.org/,"Jennifer Gray, MD ",https://concussioncareproviders.com/listing/st-charles-hospital-concussion-management-program/,"
	200 Belle Terre Road, Port Jefferson, NY, USA"
"
	Texas Scottish Rite Hospital for Children",https://www.visitdallas.com/things-to-do/venue/view/7306/Texas-Scottish-Rite-Hospital-for-Children.html,"Jane Chung, MD, FAAP, CAQSM ",https://concussioncareproviders.com/listing/texas-scottish-rite-hospital-for-children/,"
	2222 Welborn Street, Dallas, TX, USA"
"
	AdventHealth Sports Concussion Program",http://www.adventhealthmedicalgroup.com/concussion,"Daniel Bedney, MD ",https://concussioncareproviders.com/listing/adventist-health-system-sunbelt-corporation/,"
	133 Benmore Drive, Ste 200, Winter Park, FL, USA"
"
	Shore Neuropsychology and Behavioral Health",https://shoreneuropsych.com/,"Kristine Keane, PsyD ",https://concussioncareproviders.com/listing/shore-neuropsychology-and-behavioral-health/,"
	220 Jack Martin Blvd, Unit E2, Brick Township, NJ, USA"
"
	Texas Health Sports Concussion Clinic-Plano",,"Dennis Carlson, PA-C ",https://concussioncareproviders.com/listing/texas-health-sports-concussion-clinic-plano/,"
	6300 W Parker Rd, #124, Plano, TX, USA"
"
	Advance Concussion Clinic",https://www.advanceconcussion.com/,"Cirelle Rosenblatt, PhD ",https://concussioncareproviders.com/listing/advance-concussion-clinic/,"
	1367 West Broadway, Suite 110, Vancouver, BC V6H 4A7, Canada"
"
	Austin Preferred Integrative Medicine",,"Jordan Waldron, PA-C ",https://concussioncareproviders.com/listing/austin-preferred-integrative-medicine/,"
	4316 James Casey St, Bldg B Ste 201 Austin, Texas 78745, United States"
"
	Adams Health Network",,"Kathleen Heimann, DO ",https://concussioncareproviders.com/listing/adams-health-network/,"
	1100 Mercer Ave Decatur Indiana 46733 United States"
"
	Austin Preferred Integrative Medicine",,"Jordan Waldron, PA-C ",https://concussioncareproviders.com/listing/austin-preferred-integrative-medicine-2/,"
	4316 James Casey St, BLDG B STE 201 Austin, Texas 78745, United States"
"
	Adams Memorial Hospital",https://adamshospital.org/,"Kathleen Heimann, DO ",https://concussioncareproviders.com/listing/adams-memorial-hospital/,"
	1100 Mercer Avenue, Decatur, IN, USA"
"
	Hutchinson Clinic",http://www.hutchclinic.com/little,"Michael Little, MS, MD, FAAP ",https://concussioncareproviders.com/listing/hutchinson-clinic/,"
	2101 North Waldron Street, Hutchinson, KS, USA"
"
	Vereen Rehabilitation Center",http://www.vereencenter.com/,"Kent Posey, MD ",https://concussioncareproviders.com/listing/vereen-rehabilitation-center/,"
	3100 Veterans Parkway South Moultrie, GA, USA"
"
	TRIA",,"Aimee Custer, PsyD ",https://concussioncareproviders.com/listing/tria/,"
	8100 Northland Drive, Bloomington, MN 55431, United States"
"
	Mercy",,"Joshua Priddle, Primary Care and Sports Medicine Physician ",https://concussioncareproviders.com/listing/mercy/,"
	301 North Monte Vista Street, Ada, OK 74820, United States"
"
	Benefis Hospital Orthopedic Center of Montana – Sports Medicine",https://www.benefis.org/services-specialties/orthopedics/orthopedic-center/orthopedic-center,"Stacy Hermiller, PAC ",https://concussioncareproviders.com/listing/benefis-hospital-orthopedic-center-of-montana-sports-medicine/,"
	1401 25th St S, Great Falls, MT, USA"
"
	University of California San Diego (Neuropsychiatry and Behavioral Medicine)",,"Alan Shahtaji, DO ",https://concussioncareproviders.com/listing/university-of-california-san-diego-neuropsychiatry-and-behavioral-medicine/,"
	200 West Arbor Drive, San Diego, CA, USA"
"
	Illinois Valley Community Hospital",https://www.ivch.org/,"DAVID ODONNELL, DO ",https://concussioncareproviders.com/listing/illinois-valley-community-hospital/,"
	310 Walnut St, Peru, IL, USA"
"
	Beaumont Bone & Joint Institute",https://www.beaumontbone.com/,"Laurie Jansky, MD/DO ",https://concussioncareproviders.com/listing/beaumont-bone-joint-institute/,"
	3650 Laurel Avenue, Beaumont, Texas 77707, United States"
"
	Houston Methodist Concussion Center",http://houstonmethodist.org,"Kenneth Podell, PhD ",https://concussioncareproviders.com/listing/houston-methodist-concussion-center/,"
	6560 Fannin Street, St #1840, Houston, TX 77030, USA"
"
	Beaumont Health System",http://www.beaumont.org/,"Holly Weissman, NP-C ",https://concussioncareproviders.com/listing/beaumont-health-system/,"
	3601 West 13 Mile Road, Royal Oak, MI, USA"
"
	Gothenburg Health",https://www.gothenburghealth.org/,"Aaron Salomon, PA ",https://concussioncareproviders.com/listing/gothenburg-health/,"
	910 20th St, Gothenburg, NE, USA"
"
	Baylor Orthopedic and Spine Hospital",http://bswarlington.com/,"Michael Daniels, MD ",https://concussioncareproviders.com/listing/baylor-orthopedic-and-spine-hospital/,"
	707 Highlander Blvd, Arlington, TX 76015, USA"
"
	Dayton Children’s Hospital",,"Lora Scott, MD ",https://concussioncareproviders.com/listing/dayton-childrens-hospital/,"
	1 Childrens Plaza, Department of Sports Medicine, Dayton, OH, USA"
"
	GLFHC",,"Warren Bodine, MD/DO ",https://concussioncareproviders.com/listing/glfhc/,"
	Greater Family Health Center, 34 Haverhill Street, Lawrence, MA 01841, United States"
"
	Children’s Hospitals And Clinics Of Minnesota",http://www.childrensmn.org/,"Mary Koolmo, CNP ",https://concussioncareproviders.com/listing/childrens-hospitals-and-clinics-of-minnesota/,"
	5901 Lincoln Drive, CVC-2Acc, Edina, MN, USA"
"
	Alpine Orthopaedic Specialists",https://alpineortho.com/,"Ashley Crum, MD ",https://concussioncareproviders.com/listing/alpine-orthopaedic-specialists/,"
	2310 North Place, 400 East No, Logan, UT 84341, United States"
"
	Cook Children’s",,"Nathalie Davila, Sports Medicine Physician ",https://concussioncareproviders.com/listing/cook-childrens/,"
	801 Matlock Rd, Mansfield, TX, USA"
"
	The Nebraska Medical Center",https://www.nebraskamed.com/nebraska-medical-center,"Ross Mathiasen, MD ",https://concussioncareproviders.com/listing/the-nebraska-medical-center/,"
	4350 Dewey Ave, Omaha, NE 68105, USA"
"
	Prevea Health",https://www.prevea.com/Providers/Berkin-Ulgen,"Berkin Ulgen, MD ",https://concussioncareproviders.com/listing/prevea-health-2/,"
	3119 Woodman Drive, Altoona, WI 54720, United States"
"
	Holy Name Medical Center",,"Matthew Hoeppner, PA-C ",https://concussioncareproviders.com/listing/holy-name-medical-center/,"
	514 Kinderkamack Rd, Oradell, NJ 07649, United States"
"
	Holy Name Medical Center",,"Matthew Hoeppner, Physician Assistant ",https://concussioncareproviders.com/listing/holy-name-medical-center-2/,"
	514 Kinderkamack Rd, Oradell, NJ 07649, United States"
"
	Froedtert Health Community Memorial Hospital",https://www.froedtert.com/locations/hospital/menomonee-falls-hospital,"Stacy Lynch, MD ",https://concussioncareproviders.com/listing/froedtert-health-community-memorial-hospital/,"
	W180 n8085 Town Hall Rd, Menomonee Falls, WI 53051, USA"
"
	NATIONWIDE CHILDRENS HOSPITAL",,"Amy Valasek, MD ",https://concussioncareproviders.com/listing/nationwide-childrens-hospital/,"
	584 County Line Road West, Westerville, Ohio 43082, United States"
"
	Randolph Health",,"Hope Staton, DO ",https://concussioncareproviders.com/listing/randolph-health/,"
	713 South Fayetteville Street, Asheboro, NC 27203, United States"
"
	First State Family Practice (MAC)",,"Kate Olson, PAC ",https://concussioncareproviders.com/listing/first-state-family-practice-mac/,"
	222 Carter Dr, Middletown, DE, USA"
"
	Cook Children’s Medical Center",,"Krystle Farmer, MD ",https://concussioncareproviders.com/listing/cook-childrens-medical-center/,"
	801 7th Ave, Fort Worth, Texas 76104, United States"
"
	Phelps Health",,"Sylvester Youlo, MD/DO ",https://concussioncareproviders.com/listing/phelps-health/,"
	1000 West 10th Street, Rolla, Missouri 65401, United States"
"
	Baylor Scott and White Sports Medicine and Orthopedic Institute – Waxahachie",,"Christopher Trinh, Sports Medicine Physician ",https://concussioncareproviders.com/listing/baylor-scott-and-white-sports-medicine-and-orthopedic-institute-waxahachie/,"
	1005 Legacy Ranch Rd, Suite 100 Waxahachie, Texas 75165, United States"
"
	Advantacare Daytona",https://www.advantacareflorida.com/,"Michael Sandborn, MD ",https://concussioncareproviders.com/listing/spine-brain-joint-institute/,"
	1040 Mason Avenue, Daytona Beach, FL, USA"
"
	WVU Rockefeller Neuroscience Institute Concussion Clinic",,"Nathan Ernst, PsyD ",https://concussioncareproviders.com/listing/wvu-rockefeller-neuroscience-institute-concussion-clinic/,"
	33 Medical Center Drive, Morgantown, WV 26505, United States"
"
	Piedmont Fayette Hospital",https://www.piedmont.org/,"Michael Behr, MD ",https://concussioncareproviders.com/listing/piedmont-fayette-hospital/,"
	1255 GA-54, Fayetteville, GA, USA"
"
	Northwest Medical Center",https://www.healthiertucson.com/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,"Michael Lokale, DO ",https://concussioncareproviders.com/listing/northwest-medical-center/,"
	6200 N La Cholla Blvd, Tucson, AZ 85741, USA"
"
	Morris Hospital",https://www.morrishospital.org/locations/ottawa/ottawa-campus/,"Melchor Paulo Aranas, MD ",https://concussioncareproviders.com/listing/morris-hospital-6/,"
	1306 Gemini Circle, Ste 1, Ottawa, IL, USA"
"
	Southwest General Health Center",,"Jacqulyn Stachowiak, CNP ",https://concussioncareproviders.com/listing/southwest-general-health-center-2/,"
	18697 Bagley Rd, Middleburg Heights, Ohio 44130, United States"
"
	Indiana Sports Concussion Network",http://methodistsports.com,"Dan Kraft, MD ",https://concussioncareproviders.com/listing/indiana-sports-concussion-network/,"
	201 Pennsylvania Parkway, Ste 100, Indianapolis, IN, USA"
"
	Orlin and Cohen",,"Vincent Sperandeo, DNP ",https://concussioncareproviders.com/listing/orlin-and-cohen-2/,"
	1174 New York 112, Port Jefferson Station, NY 11776, United States"
"
	Dell Children’s Medical Center",,"Kimberly Mooney, APRN, CPNP ",https://concussioncareproviders.com/listing/dell-childrens-medical-center/,"
	1301 Barbara Jordan Blvd, Suite 200G, Austin, Texas 78723, United States"
"
	Advantacare Altamonte Springs",https://www.advantacareflorida.com/,"michael lupi, physician ",https://concussioncareproviders.com/listing/advantacare/,"
	697 Maitland Ave, Altamonte Springs, Florida 32701, United States"
"
	Georgia Diagnostics and Equilibrium",,"Jiovanne Hughart, Doctor of Audiology/Owner ",https://concussioncareproviders.com/listing/georgia-diagnostics-and-equilibrium/,"
	2908 Gant Quarters Circle, Marietta, Georgia 30068, United States"
"
	Mosaic Life Care",http://mymlc.com,"Juan Dominguez, Primary Care Physcian ",https://concussioncareproviders.com/listing/mosaic-life-care/,"
	5210 North Belt Highway, Saint Joseph, MO 64506, United States"
"
	California State University Stanislaus",,"Navid Javan, D.O ",https://concussioncareproviders.com/listing/california-state-university-stanislaus/,"
	1 University Circle, Turlock, CA 95382, United States"
"
	Nationwide Children’s Hospital",,"Frances Comer, MD/DO ",https://concussioncareproviders.com/listing/nationwide-childrens-hospital-2/,"
	5680 Venture Drive, Dublin, OH 43017, United States"
"
	Franciscan Health Sports Medicine",,"Joseph Richardville, MD ",https://concussioncareproviders.com/listing/franciscan-health-sports-medicine/,"
	315 Dan Jones Road, Plainfield, IN 46168, United States"
"
	Newport Children’s Medical Group",https://newportchildren.com/,"Alexander Tu, Physician ",https://concussioncareproviders.com/listing/newport-childrens-medical-group/,"
	16300 Sand Canyon Avenue, Irvine, California 92618, United States"
"
	St. Jude Medical Center",https://www.psjhmedgroups.org/Locations/Brea,"Fred Nowroozi, MD ",https://concussioncareproviders.com/listing/st-jude-medical-center-3/,"
	2767 E Imperial Hwy, Brea, CA, USA"
"
	Ascension via Christi Health Pittsburg",https://healthcare.ascension.org/Locations/Kansas/KSWIC/Pittsburg-Ascension-Via-Christi-Hospital-in-Pittsburg,"Jessilyn Humble, MD ",https://concussioncareproviders.com/listing/ascension-via-christi-health-pittsburg/,"
	1 Mt Carmel Pl, Pittsburg, KS 66762, USA"
"
	MultiCare Rockwood Northpointe Specialty Center",,"Juan Bala, MD ",https://concussioncareproviders.com/listing/multicare-rockwood-northpointe-specialty-center/,"
	605 E Holland Ave, Spokane, WA 99218, United States"
"
	Children’s Hospital of Orange County – Sea View Pediatric",https://seaview.choc.org/,"Matthew Kornswiet, DO ",https://concussioncareproviders.com/listing/childrens-hospital-of-orange-county/,"
	23521 Paseo De Valencia, Suite 200, Laguna Hills, CA, USA"
"
	Iowa Specialty Hospital",http://www.iowaspecialtyhospital.com,"John Swisher, DO, CAQ ",https://concussioncareproviders.com/listing/iowa-specialty-hospital/,"
	903 Willson Ave, Webster City, Iowa 50595, United States"
"
	ORSCI",,"Susan Wu, MD/DO ",https://concussioncareproviders.com/listing/orsci/,"
	2773 N Main St, Decatur, IL 62526, USA"
"
	Slippery Rock",https://www.tririversmsk.com/,"Megan Miller, MD ",https://concussioncareproviders.com/listing/slippery-rock/,"
	100 Innovation Dr, Slippery Rock, PA 16057, USA"
"
	Orthopedic Associates of Middletown",,"Kristy Zerfass, PA-C ",https://concussioncareproviders.com/listing/orthopedic-associates-of-middletown/,"
	512 Saybrook Rd, Middletown, CT 06457, United States"
"
	Direct Imaging PC",http://www.directimagingyakima.com,"DAVE ATTEBERRY, Neurosurgeon/ MD ",https://concussioncareproviders.com/listing/direct-imaging-pc/,"
	6101 Summitview Ave, #200, Yakima, Washington 98908, United States"
"
	Aspirus Rhinelander Clinic",,"Tiffany Miller, Nurse Practitioner ",https://concussioncareproviders.com/listing/aspirus-rhinelander-clinic/,"
	1630 North Chippewa Drive, Rhinelander, Wisconsin 54501, United States"
"
	Excela Health",,"Elizabeth Eisler, Physician Assistant ",https://concussioncareproviders.com/listing/excela-health/,"
	410 Pellis Road, Suite 2A Greensburg, PA 15601, United States"
"
	UT-Southwestern Medical Center",,"Mathew Stokes, Assistant Professor ",https://concussioncareproviders.com/listing/ut-southwestern-medical-center/,"
	5323 Harry Hines Blvd, Dallas, TX 75390, United States"
"
	Orthopedic Institute",,"James brunz, Physician ",https://concussioncareproviders.com/listing/orthopedic-institute-2/,"
	810 E 23rd St, Sioux Falls, SD 57105, United States"
"
	Athletic Orthopedics & Knee Center",http://www.aokc.com,"Joel Rodriguez, ATC/LAT/CAT(C) ",https://concussioncareproviders.com/listing/athletic-orthopedics-knee-center/,"
	9180 Katy Fwy, Houston, TX 77055, United States"
"
	Southern Injury Medicine",,"Amanda McBane, MD/DO ",https://concussioncareproviders.com/listing/southern-injury-medicine/,"
	82 Plantation Pointe Road, Suite 234, Fairhope, Alabama 36532, United States"
"
	Medical Arts Center",,"Jessica Blackwill, Nurse Practitioner ",https://concussioncareproviders.com/listing/medical-arts-center/,"
	750 W D Ave, Kingman, KS 67068, United States"
"
	Kingman Community Hospital",https://www.kchks.com/,"Erin Baxa, MD ",https://concussioncareproviders.com/listing/kingman-community-hospital/,"
	750 W D Ave, Kingman, KS 67068, USA"
"
	Monument Health",https://directory.monument.health/facility/sd/rapid-city/,"Brian Shelmadine, Sports Medicine Physician ",https://concussioncareproviders.com/listing/monument-health-4/,"
	1635 Caregiver Circle, Rapid City, SD 57702, United States"
